"","Provider.ID","OP_10","OP_11","OP_13","OP_14","OP_8"
"433",10139,0.423487857043544,-0.53631913445754,-0.77472588186904,-0.664314983862708,3.47016022073221
"439",10144,3.27160251782676,-0.53631913445754,0.125751613731065,-0.423663134821315,-0.0536609074391155
"445",10146,2.35739287362474,-0.53631913445754,-0.0243279688689525,4.30915656299275,-0.0536609074391155
"451",10148,-0.396956695445449,1.17546844480853,-0.0243279688689525,2.78502818573059,-0.000671116038042221
"457",10149,-0.268029694340036,-0.469626111888732,-0.0243279688689525,1.26089980846844,0.873660442079654
"463",10150,-0.232867784947651,0.219535121322283,-0.849765673169049,-0.102794002766124,-0.0536609074391155
"469",10157,1.91200868798786,0.619693256735131,-0.0243279688689525,-0.102794002766124,0.26427784096732
"475",10158,1.06812286257061,3.84318934756085,-0.0243279688689525,-0.102794002766124,2.14541543570539
"481",10164,-0.689972607048661,-0.136160999044692,1.70158723103125,0.940030676413245,1.61551752169467
"487",10168,-0.689972607048661,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"493",10169,1.50178641174336,-0.336240066751116,3.8027013874315,-0.102794002766124,-0.0536609074391155
"499",11300,-0.514163060086734,0.352921166459899,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"505",11302,0.130471945440332,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"511",11304,-0.303191603732422,-0.158392006567628,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"517",11305,-0.0336169650574667,0.797541316918619,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"523",13300,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"529",13301,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"535",20001,-0.373515422517192,-0.380702081796988,-2.05040233396919,-0.904966832904101,2.72830314111719
"541",20006,-0.139102693234623,-0.269547044182308,-0.0243279688689525,-0.664314983862708,-0.0536609074391155
"547",20008,-0.596207515335634,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"553",20012,-0.455559877766092,-0.469626111888732,0.575990361531118,-1.0654013989317,4.13253261324561
"559",20017,-0.0687788744498521,-0.2028540216135,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"565",20018,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"571",20024,-0.0336169650574667,-0.53631913445754,0.651030152831127,-0.102794002766124,-1.80232402367451
"577",20026,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"583",21301,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"589",21302,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"595",21303,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"601",21304,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"607",21305,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"613",21306,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"619",21307,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"625",21308,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"631",21309,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"637",21310,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"643",21311,-0.174264602627008,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"649",21312,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"655",21313,-0.279750330804165,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"661",30001,-0.818899608154075,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"667",30002,0.76338631450327,-0.53631913445754,-2.42560129046923,-0.102794002766124,-0.0536609074391155
"673",30006,-0.736855152905175,0.108380083707603,-1.22496462966909,2.624593619703,-0.0536609074391155
"679",30007,-0.596207515335634,-0.53631913445754,-1.07488504706908,0.378509695316662,-2.17325256348202
"685",30010,-0.303191603732422,0.308459151414027,-0.699686090569031,1.66198622353742,-0.0536609074391155
"691",30011,-0.748575789369304,0.0416870611387956,-0.624646299269023,1.74220350655122,-0.0536609074391155
"697",30012,0.282840219474002,3.64311027985442,-0.77472588186904,-0.26322856879372,-0.0536609074391155
"703",30013,5.18206626147971,0.975389377102106,0.425910778931101,0.218075129289066,0.26427784096732
"709",30014,-0.174264602627008,-0.158392006567628,3.27742284833143,3.42676644984097,2.38386949701022
"715",30016,2.07609759848566,-0.0916989839988202,1.77662702233126,0.0576405632614712,-0.0536609074391155
"721",30022,-0.432118604837835,-0.180623014090564,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"727",30023,-0.818899608154075,-0.42516409684286,-2.72576045566927,1.18068252545464,-0.186135385941797
"733",30024,-0.619648788263891,-0.53631913445754,3.42750243093145,-0.664314983862708,-1.69634444087236
"739",30030,-0.631369424728019,-0.336240066751116,1.2513484832312,-0.102794002766124,-0.0536609074391155
"745",30033,0.235957673617488,0.597462249212195,-1.97536254266918,-0.102794002766124,-2.83562495599542
"751",30036,-0.85406151754646,-0.53631913445754,0.425910778931101,1.18068252545464,-0.0536609074391155
"757",30037,-0.783737698761689,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"763",30038,-0.877502790474717,-0.0472369689529483,2.00174639623128,-0.183011285779922,-0.0536609074391155
"769",30043,0.704783132182627,1.19769945233147,0.0507118224310567,-0.0225767197523266,1.95995116580164
"775",30055,0.622738676933728,2.06470874572597,-0.324487134068987,0.218075129289066,-2.41170662478684
"781",30061,-0.631369424728019,-0.31400905922818,-1.97536254266918,0.859813393399448,-0.0536609074391155
"787",30062,0.5289735852207,3.1984901293957,3.57758201353147,1.10046524244084,2.17191033140593
"793",30064,-0.772017062297561,-0.53631913445754,1.32638827453121,3.02568003477198,-0.79551798705413
"799",30065,-0.689972607048661,-0.113929991521756,-2.05040233396919,1.50155165750983,-0.0536609074391155
"805",30068,-0.46728051423022,-0.269547044182308,-1.82528296006916,-0.102794002766124,-0.0536609074391155
"811",30069,0.833710133288041,0.530769226643387,-1.3000044209691,0.378509695316662,-0.822012882754667
"817",30071,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"823",30073,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"829",30074,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"835",30077,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"841",30078,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"847",30083,-0.760296425833432,-0.336240066751116,-0.0243279688689525,2.4641590536754,-0.0536609074391155
"853",30084,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"859",30085,-0.127382056770494,1.08654441471679,-0.549606507969014,-1.38627053098689,-0.0536609074391155
"865",30087,-0.912664699867103,-0.0694679764758842,0.0507118224310567,-0.343445851807517,-0.0536609074391155
"871",30088,-0.596207515335634,-0.336240066751116,0.275831196331083,0.137857846275269,-0.0536609074391155
"877",30089,-0.748575789369304,-0.42516409684286,2.45198514403134,0.298292412302864,-0.0536609074391155
"883",30092,-0.396956695445449,-0.247316036659372,1.70158723103125,2.06307263860641,-0.0536609074391155
"889",30093,-0.279750330804165,1.30885448994615,2.07678618753129,-0.503880417835113,1.74799200019735
"895",30094,-0.584486878871505,0.375152173982835,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"901",30101,0.6110180404696,1.79793665545074,-0.0243279688689525,1.82242078956502,-0.0536609074391155
"907",30103,-0.197705875555265,-0.42516409684286,2.67710451793136,-0.26322856879372,-0.186135385941797
"913",30105,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"919",30107,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"925",30108,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"931",30110,-0.772017062297561,-0.225085029136436,-0.0243279688689525,1.42133437449603,-0.0536609074391155
"937",30111,-0.772017062297561,-0.53631913445754,4.10286055263153,1.42133437449603,-0.0536609074391155
"943",30112,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"949",30113,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"955",30114,-0.185985239091137,0.397383181505771,-0.099367760168961,-1.14561868194549,-0.0536609074391155
"961",30115,-0.736855152905175,-0.136160999044692,-0.0243279688689525,-0.0225767197523266,-0.0536609074391155
"967",30117,1.53694832113575,3.50972423471681,-0.0243279688689525,-0.423663134821315,0.396752319470002
"973",30118,1.04468158964235,2.17586378334065,-0.099367760168961,-0.824749549890303,0.370257423769465
"979",30119,-0.842340881082332,-0.53631913445754,0.951189318031162,0.218075129289066,-0.0536609074391155
"985",30120,-0.947826609259488,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"991",30121,-0.46728051423022,-0.225085029136436,-0.0243279688689525,2.30372448764781,-0.0536609074391155
"997",30122,-0.689972607048661,-0.447395104365796,-0.0243279688689525,2.14328992162021,-0.0536609074391155
"1003",30123,-0.924385336331231,-0.53631913445754,-0.17440755146897,0.940030676413245,-0.0536609074391155
"1009",30130,-0.607928151799762,-0.358471074274052,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1015",30131,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1021",30132,-0.174264602627008,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1027",30134,-0.889223426938846,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1033",30136,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1039",30137,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1045",31300,1.36113877417382,0.908696354533298,-0.0243279688689525,1.82242078956502,3.3906755336306
"1051",31301,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1057",31302,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1063",31304,-0.31491224019655,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1069",31305,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1075",31307,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1081",31308,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1087",31309,-0.947826609259488,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1093",31311,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1099",31312,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1105",31313,0.575856131077214,0.730848294349811,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1111",31314,0.306281492402259,2.44263587361588,-0.0243279688689525,-1.0654013989317,-0.0536609074391155
"1117",31315,0.0835893995838182,-0.113929991521756,-0.924805464469058,-0.102794002766124,-0.0536609074391155
"1123",31317,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1129",33301,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1135",33302,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1141",33303,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1147",40001,-0.244588421411779,-0.0916989839988202,-3.47615836866936,-0.102794002766124,-0.0536609074391155
"1153",40002,-0.244588421411779,-0.0472369689529483,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1159",40004,-0.279750330804165,-0.358471074274052,-1.75024316876915,-0.0225767197523266,-0.0536609074391155
"1165",40007,-0.572766242407377,-0.42516409684286,-1.14992483836908,-0.0225767197523266,0.18479315386571
"1171",40010,0.247678310081617,1.64231960279019,-0.399526925368996,-0.343445851807517,-0.265620073043405
"1177",40011,-0.842340881082332,-0.2028540216135,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1183",40014,0.739945041575013,-0.514088126934604,-1.07488504706908,-0.664314983862708,1.08561960768394
"1189",40015,-0.361794786053064,0.175073106276411,0.651030152831127,-0.102794002766124,-0.0801558031396521
"1195",40016,-0.596207515335634,-0.42516409684286,-0.77472588186904,-1.0654013989317,-1.06046694405949
"1201",40017,0.880592679144555,1.44224053508376,-0.0243279688689525,-0.26322856879372,1.61551752169467
"1207",40018,0.599297404005471,-0.113929991521756,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1213",40019,0.142192581904461,1.62008859526725,-0.0243279688689525,1.74220350655122,0.423247215170536
"1219",40020,4.12720897970814,-0.469626111888732,-1.14992483836908,1.42133437449603,-0.927992465556811
"1225",40022,0.446929129971801,0.797541316918619,1.85166681363127,0.699378827371852,3.0992316809247
"1231",40026,0.107030672512075,0.263997136368155,-0.999845255769067,0.298292412302864,2.33087970560915
"1237",40027,0.587576767541343,-0.0472369689529483,-0.699686090569031,0.298292412302864,0.105308466764102
"1243",40029,0.189075127760974,-0.447395104365796,-0.0243279688689525,0.218075129289066,1.6420124173952
"1249",40036,-0.689972607048661,-0.53631913445754,0.125751613731065,-0.26322856879372,0.449742110871073
"1255",40039,3.68182479407126,-0.469626111888732,-0.0243279688689525,-0.102794002766124,-1.1399516311611
"1261",40041,-0.420397968373706,-0.380702081796988,-0.549606507969014,-0.503880417835113,3.57613980353435
"1267",40047,0.22423703715336,-0.2028540216135,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1273",40050,0.0367068537273043,-0.53631913445754,-0.0243279688689525,2.78502818573059,3.41717042933113
"1279",40051,3.92795815981796,5.92401165170765,-0.0243279688689525,-0.102794002766124,0.90015533778019
"1285",40055,0.739945041575013,2.0202467306801,-0.549606507969014,0.940030676413245,4.13253261324561
"1291",40062,5.48680280954705,-0.358471074274052,0.0507118224310567,1.50155165750983,-0.610053717150377
"1297",40067,0.821989496823912,-0.336240066751116,-0.0243279688689525,-0.102794002766124,3.0992316809247
"1303",40069,1.23221177306841,2.0202467306801,-0.0243279688689525,3.42676644984097,3.0992316809247
"1309",40071,1.33769750124557,1.19769945233147,-1.75024316876915,-0.744532266876506,3.33768574222952
"1315",40072,-0.596207515335634,-0.2028540216135,-0.0243279688689525,-0.102794002766124,4.13253261324561
"1321",40074,0.716503768646756,2.6427149413223,-0.0243279688689525,3.10589731778578,-0.0536609074391155
"1327",40076,-0.185985239091137,-0.53631913445754,-0.0243279688689525,1.42133437449603,2.35737460130968
"1333",40078,0.0601481266555611,2.48709788866175,-0.0243279688689525,-0.102794002766124,0.688196172175899
"1339",40080,-0.479001150694349,0.908696354533298,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1345",40084,0.177354491296846,-0.469626111888732,-0.0243279688689525,-1.46648781400068,0.953145129181262
"1351",40085,-0.689972607048661,0.0639180686617316,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1357",40088,-0.490721787158477,-0.53631913445754,-1.22496462966909,-0.102794002766124,-0.716033299952522
"1363",40114,-0.643090061192148,-0.491857119411668,0.0507118224310567,-0.102794002766124,-0.424589447246623
"1369",40118,2.59180560290731,0.241766128845219,-1.52512379486913,-0.343445851807517,-0.212630281642333
"1375",40119,0.986078407321711,1.42000952756083,-0.324487134068987,0.699378827371852,-1.1399516311611
"1381",40132,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1387",40134,-0.689972607048661,0.797541316918619,0.200791405031074,-0.102794002766124,-0.0536609074391155
"1393",40137,-0.385236058981321,0.263997136368155,-0.0243279688689525,-0.102794002766124,0.635206380774828
"1399",40147,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,1.05912471198341
"1405",40152,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1411",40153,-0.537604333014991,-0.158392006567628,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1417",41300,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1423",41302,-0.842340881082332,-0.53631913445754,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1429",41303,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1435",41304,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1441",41305,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1447",41306,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1453",41307,0.5289735852207,4.08773043031314,-0.0243279688689525,2.22350720463401,-0.0536609074391155
"1459",41308,-0.361794786053064,1.48670255012963,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1465",41309,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1471",41310,2.88482151451052,5.92401165170765,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1477",41311,-0.385236058981321,-0.180623014090564,-0.0243279688689525,1.42133437449603,-0.0536609074391155
"1483",41312,-0.256309057875908,-0.469626111888732,-0.0243279688689525,-0.904966832904101,2.72830314111719
"1489",41313,-0.713413879976918,-0.380702081796988,-0.0243279688689525,-1.54670509701448,-0.0536609074391155
"1495",41314,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1501",41316,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1507",41317,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1513",41318,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1519",41319,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1525",41320,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1531",41321,-0.760296425833432,-0.53631913445754,-0.0243279688689525,-0.744532266876506,2.03943585290325
"1537",41322,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1543",41323,2.12298014434217,3.28741415948745,-0.099367760168961,-0.102794002766124,-0.0536609074391155
"1549",41324,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1555",41326,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1561",41327,-0.197705875555265,-0.158392006567628,-0.0243279688689525,1.34111709148223,4.13253261324561
"1567",41328,3.44741206478869,5.92401165170765,-0.0243279688689525,-1.70713966304208,-0.0536609074391155
"1573",41329,-0.795458335225818,-0.158392006567628,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1579",41330,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1585",41331,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-2.10822607811107,-0.0536609074391155
"1591",43300,-0.279750330804165,-0.336240066751116,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
"1597",50002,-0.502442423622606,2.17586378334065,-0.0243279688689525,-0.664314983862708,-0.0536609074391155
"1603",50006,1.30253559185318,-0.42516409684286,-1.60016358616914,-1.38627053098689,-3.8771393059835
"1609",50007,-0.350074149588936,-0.380702081796988,0.200791405031074,-1.46648781400068,-0.742528195653059
"1615",50008,0.189075127760974,-0.447395104365796,-0.0243279688689525,-0.102794002766124,-0.0536609074391155
