"","Provider.ID","HAI_1_SIR","HAI_2_SIR","HAI_3_SIR","HAI_4_SIR","HAI_5_SIR","HAI_6_SIR","COMP_HIP_KNEE_Score","PSI_90_SAFETY_Score"
"33",10058,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.121372575553863
"34",10059,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,1.39308440191956,-0.053978829763595,0.121372575553863
"35",10061,0.606252491216189,1.43153639917349,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.26877735217233,-0.053978829763595,-0.324701833881548
"36",10062,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.0470268406479614
"37",10065,-1.51837994917166,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.950616868790913,0.681125192814042,1.9056702132955
"38",10069,-0.102977330611123,0.364987589979735,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.547739038599252
"39",10073,-0.102977330611123,1.39723219770819,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.473393303693351
"40",10078,-0.527903818688694,0.651895456780395,-1.7768077589681,-0.0828692693722125,-0.183354356896995,-0.418730259168536,3.8347214496721,1.9056702132955
"41",10079,2.77368328292121,0.767282316254572,-1.7768077589681,-0.0828692693722125,-0.114258974876898,0.142300822213971,-0.299013503956141,-0.101664629163842
"42",10083,-1.51837994917166,-0.838778025075203,0.609205847202018,-0.0828692693722125,-0.319625804769963,-0.962760398690967,-1.27915220072632,0.86482992461288
"43",10085,-0.381166614172698,-0.190116761004148,1.33608425380743,-2.03770189936719,-0.977951250128106,-1.24206158639222,0.191055844428951,1.98001594820141
"44",10086,-0.102977330611123,2.51367802721511,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.35621076745272,-0.053978829763595,-0.770776243316958
"45",10087,2.43129647238389,0.570812798771512,3.01334107569748,-0.0828692693722125,4.41340786360666,-0.598454501689339,-0.053978829763595,-0.101664629163842
"46",10089,0.325006182560531,-0.67661270905744,-1.7768077589681,-0.0828692693722125,0.0527215316716687,0.317167652774753,-1.52418687491887,-0.993813448034663
"47",10090,0.114071451068787,-0.626715688744282,-0.0411590429186124,-2.03770189936719,0.317587162748706,0.118013762413863,0.681125192814042,1.6826330085778
"48",10091,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.418730259168536,-0.053978829763595,-0.0273188942579404
"49",10092,1.09537650626951,-0.0872041566082598,-0.0935103963029357,-0.568428984911409,-0.801374162743415,-0.343440373788199,0.926159867006588,0.121372575553863
"50",10095,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.0470268406479614
"51",10097,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.250356098975646
"52",10099,-0.102977330611123,2.05524915308797,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0204224784467557,-0.053978829763595,0.86482992461288
"53",10100,-0.161060807398705,0.530271469767072,0.772300448130102,-0.0828692693722125,0.853076373404455,-1.30035052991248,0.926159867006588,-0.39904756878745
"54",10101,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.121372575553863
"55",10102,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.121372575553863
"56",10103,2.4465815978543,0.723622423480559,-1.42846990760318,-0.0828692693722125,6.22875467405299,0.266164827194525,-1.03411752653378,-0.547739038599252
"57",10104,-0.0938062553288732,0.258956421814275,-1.7768077589681,-0.0828692693722125,1.56898130377934,-1.49707571429335,3.1314719347395,2.05436168310731
"58",10108,-1.51837994917166,-1.40635663113738,-1.7768077589681,-0.0828692693722125,-0.114258974876898,0.411887185995176,-0.053978829763595,-0.101664629163842
"59",10109,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.101664629163842
"60",10110,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.176010364069744
"61",10112,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.129714247547244,-0.053978829763595,-0.84512197822286
"62",10113,0.642936792345188,-0.056018518912536,-0.389496894283532,1.74042845209054,0.937526284762351,-0.882613101350609,2.39636791216186,2.79781903216633
"63",10114,2.65751632934605,1.45960347309964,2.20390861183217,-0.0828692693722125,-1.693856180503,-0.729604624609925,0.926159867006588,0.641792719895175
"64",10118,-0.433136040772113,-0.405297661104643,-1.7768077589681,-0.0828692693722125,-0.114258974876898,1.01906368099789,-0.053978829763595,-2.18334520652909
"65",10120,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.101664629163842
"66",10125,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.27606347011237,-0.053978829763595,0.0470268406479614
"67",10126,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.892327925270652,0.926159867006588,-0.547739038599252
"68",10128,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.0470268406479614
"69",10129,-0.102977330611123,0.527152905997499,-0.101564450669755,-0.0828692693722125,-0.114258974876898,0.322025064734774,-0.053978829763595,-0.324701833881548
"70",10130,-1.51837994917166,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0252798904067774,-0.053978829763595,0.0470268406479614
"71",10131,1.92688733186015,1.83383112544833,-0.0592806652439551,1.86076890032215,-1.693856180503,-1.17648652493192,0.436090518621497,-0.993813448034663
"72",10138,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.121372575553863
"73",10139,0.68267811856827,-0.770169622144611,0.627327469527361,-0.761533425097027,0.33869964058818,-0.989476164471086,1.41622921539168,0.41875551517747
"74",10144,0.783559946673018,2.12073899224899,0.925327481099662,-0.0828692693722125,0.881866115912828,-0.933615926930837,-0.053978829763595,2.64912756235452
"75",10146,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.324701833881548
"76",10148,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.567446984989273
"77",10149,1.12594675721034,-1.11944876433672,-1.7768077589681,-0.674776357767257,-0.759149207064467,0.144729528193982,-0.053978829763595,-1.96030800181139
"78",10150,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.544048178148687,1.08786712933059
"79",10157,-1.51837994917166,-0.34916351325234,0.224624751186413,-0.0828692693722125,-0.114258974876898,0.513892837155632,0.191055844428951,-0.770776243316958
"80",10158,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,1.90629856377677,0.195718310459765
"81",10164,-1.51837994917166,-1.40635663113738,-1.7768077589681,-0.0828692693722125,-0.114258974876898,-0.710174976769838,2.64140258635441,1.45959580386009
"82",10168,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-1.29119638765827
"83",10169,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.473393303693351
"84",11300,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.0644917617108913
"85",11302,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.484305320628829,-0.053978829763595,-0.0644917617108913
"86",11304,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"87",11305,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.685887916969729,-0.053978829763595,-0.0644917617108913
"88",13300,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"89",13301,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"90",20001,0.0987863255983711,0.966870397507205,0.951503157791824,-2.03770189936719,1.38664626789298,-0.180717073127472,1.90629856377677,1.31090433404829
"91",20006,-0.766351776027187,-0.876200790310072,2.96703026308827,-0.0828692693722125,-0.114258974876898,-0.996762282411119,2.64140258635441,-0.324701833881548
"92",20008,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,0.436090518621497,-0.176010364069744
"93",20012,0.13547062672737,-0.592411487278985,3.2771113562108,-0.0828692693722125,-0.114258974876898,-1.48250347841329,1.17119454119913,1.08786712933059
"94",20017,0.34334833312503,0.258956421814275,-1.7768077589681,-0.0828692693722125,-0.114258974876898,2.09255172416269,0.681125192814042,0.939175659518782
"95",20018,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.121372575553863
"96",20024,0.242466505020283,4.28764184189866,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.894756631250663,1.17119454119913,-0.0273188942579404
"97",20026,0.581796290463524,1.55004182241724,0.434030164723706,-0.0828692693722125,2.19467837429466,-0.178288367147461,0.926159867006588,1.9056702132955
"98",21301,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"99",21302,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"100",21303,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"101",21304,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"102",21305,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"103",21306,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"104",21307,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"105",21308,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"106",21309,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"107",21310,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"108",21311,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.299013503956141,-0.0644917617108913
"109",21312,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"110",21313,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.693174034909762,-0.053978829763595,-0.0644917617108913
"111",30001,-0.295569911538367,-0.305503620478326,-0.101564450669755,-0.0828692693722125,-0.114258974876898,0.499320601275566,-0.053978829763595,1.01352139442468
"112",30002,0.236352454832117,-0.377230587178491,0.303151781262898,1.65367138476077,-0.17759640839532,-0.139429071467288,1.17119454119913,0.270064045365667
"113",30006,0.480914462358777,0.913854813424474,2.20189509824047,-0.145838108563174,-0.317706488602738,0.943773795617553,0.681125192814042,-1.14250491784647
"114",30007,0.318892132372365,-0.155812559538852,2.83212485244405,-0.0828692693722125,-0.114258974876898,0.489605777355523,-1.27915220072632,-0.176010364069744
"115",30010,0.627651666874772,2.55110079244997,1.34011128099084,-0.0828692693722125,2.68026536460257,1.52180581886014,0.926159867006588,-0.84512197822286
"116",30011,-1.25241876598642,0.18722945511411,0.125962585192881,-0.834297417051028,-0.202547518569244,0.773764377016793,-1.27915220072632,-0.473393303693351
"117",30012,-1.51837994917166,-0.922979246853658,-0.0190103934098603,-0.0828692693722125,3.0833217597198,1.77924865274129,-1.03411752653378,1.6826330085778
"118",30013,-0.625728621699358,-0.056018518912536,-0.840523938825394,-0.0828692693722125,1.39816216489633,0.0184368172334177,0.191055844428951,-1.21685065275237
"119",30014,4.04540572205984,2.69143616208073,1.60790858868757,-0.0828692693722125,0.993186453611873,1.61895405806057,1.17119454119913,-0.473393303693351
"120",30016,-1.51837994917166,-0.408416224874215,0.216570696819594,-0.0828692693722125,-0.191031621565894,-0.790322274110196,0.436090518621497,0.939175659518782
"121",30022,0.746875645544019,1.34421661362546,-0.357280676816256,-2.03770189936719,1.43846780440805,-0.302152372128015,-0.053978829763595,3.61562211613125
"122",30023,-0.277227760973868,2.11762042847941,1.55757074889495,-0.0828692693722125,-0.298513326930489,0.744619905256663,-1.52418687491887,1.01352139442468
"123",30024,0.331120232748698,0.945040451120198,1.76294913524883,1.00719130240022,-0.156483930555846,0.351169536494905,-0.053978829763595,1.6826330085778
"124",30030,0.0162466480581235,0.642539765471677,0.313219349221422,-0.0828692693722125,0.975912608106849,0.302595416894688,-0.789082852341232,-0.919467713128761
"125",30033,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,1.09678227235824,-0.053978829763595,-0.622084773505154
"126",30036,-0.375052563984532,-0.0341885725255293,0.357516648238926,0.623781037104141,1.41543601040135,1.44894463945981,-1.52418687491887,0.493101250083371
"127",30037,0.419773960477112,-0.929216374392803,-1.7768077589681,-0.0828692693722125,0.517196044140096,0.0184368172334177,0.191055844428951,-1.21685065275237
"128",30038,-0.696040198863272,1.05419018305523,-1.19490233096543,-0.0828692693722125,0.0469635831699939,0.606183664396044,-0.789082852341232,1.31090433404829
"129",30043,-1.51837994917166,-0.00924006236895024,-0.391510407875237,-0.0828692693722125,-1.693856180503,1.08706744843819,1.90629856377677,2.94651050197813
"130",30055,2.5016080495478,2.32032707350162,-0.663334742755377,-0.0828692693722125,4.23107282772029,0.370599184334991,-0.544048178148687,0.493101250083371
"131",30061,-0.821378227720685,-0.757695367066322,-1.21705098047418,-0.0828692693722125,-0.313867856268289,-0.525593322289013,-1.03411752653378,-0.84512197822286
"132",30062,-1.51837994917166,-0.124626921843128,-1.7768077589681,-0.0828692693722125,-0.114258974876898,-1.28577829403241,0.191055844428951,1.23655859914239
"133",30064,1.31853933813759,1.16333991499026,3.86304381139688,2.149026253063,0.217782722053011,1.92497101154194,-1.76922154911142,4.267634211256
"134",30065,0.566511164993107,-0.0279514449863845,0.955530184975233,1.26186527423922,-1.29847705005467,-0.445446024948655,-0.789082852341232,-1.36554212256417
"135",30068,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.625170267469458,-1.27915220072632,0.344409780271569
"136",30069,-1.51837994917166,-0.321096439326188,-1.7768077589681,-0.0828692693722125,-0.409833664629534,1.24250463115889,-0.299013503956141,0.195718310459765
"137",30071,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.426016377108568,-0.053978829763595,-0.176010364069744
"138",30073,-1.51837994917166,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.729604624609925,1.66126388958423,-0.39904756878745
"139",30074,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.121372575553863
"140",30077,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.121372575553863
"141",30078,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,1.69910135540093,-0.053978829763595,1.6826330085778
"142",30083,-0.784693926591686,0.227770784118551,-1.7768077589681,-0.0828692693722125,-0.114258974876898,1.61652535208056,-0.544048178148687,-0.39904756878745
"143",30084,-0.102977330611123,0.736096678558849,-0.101564450669755,-0.0828692693722125,-0.114258974876898,0.147158234173993,-0.053978829763595,-0.473393303693351
"144",30085,0.0743301248457051,0.552101416154078,0.413895028806659,1.16111513153368,0.540227838146795,0.62318460625612,-2.01425622330396,-1.06815918294056
"145",30087,1.11677568192809,0.205940837731544,-0.286807701106591,-0.288567477396022,-0.0470829090240266,1.06763780059811,-1.52418687491887,0.567446984989273
"146",30088,-0.219144284186286,-0.901149300466651,0.0212598784242345,-0.610408211038718,-0.120016923378573,-0.0859975399070488,0.436090518621497,-1.43988785747007
"147",30089,0.520655788581859,-0.327333566865333,1.73274643137326,1.07155944912876,-0.373366657452261,-0.331296843888145,0.191055844428951,1.98001594820141
"148",30092,2.52300722520638,2.08331622701412,3.37778703579603,0.3411209145136,1.73212317799346,1.65781335374074,-0.789082852341232,-1.06815918294056
"149",30093,-0.274170735879785,-0.826303769996914,-0.778105017482547,-2.03770189936719,1.26956798169226,-0.379870963488362,-0.789082852341232,-0.919467713128761
"150",30094,0.422830985571195,-0.910504991775368,0.744111257846236,0.878455008943144,1.13137721765207,0.382742714235046,-1.03411752653378,-0.39904756878745
"151",30101,-1.51837994917166,-0.661019890209578,2.4294221341031,-0.0828692693722125,-0.114258974876898,-0.530450734249035,-0.053978829763595,-1.21685065275237
"152",30103,0.120185501256954,0.299497750818716,0.776327475313512,0.139620629102521,1.05460457096307,-0.0131363605067231,-0.789082852341232,-1.29119638765827
"153",30105,-0.870290629226017,0.243363602966413,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.702888858829805,-0.053978829763595,-0.919467713128761
"154",30107,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,0.681125192814042,-0.473393303693351
"155",30108,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,0.436090518621497,-0.622084773505154
"156",30110,-0.910031955449099,-1.1662272208803,-1.7768077589681,-2.03770189936719,-0.688134508877145,1.17207215773857,-0.053978829763595,1.9056702132955
"157",30111,-1.08122536071776,-0.530040211887538,4.19221301336877,-0.0828692693722125,0.240814516059709,-0.379870963488362,-0.053978829763595,1.38525006895419
"158",30112,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,1.41622921539168,0.641792719895175
"159",30113,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,-0.0273188942579404
"160",30114,-1.51837994917166,-0.692205527905302,-0.657294201980262,-0.0828692693722125,-0.114258974876898,0.768906965056772,-0.789082852341232,2.20305315291911
"161",30115,0.545111989334525,-1.40635663113738,0.305165294854603,-2.03770189936719,-1.06432047765323,-1.06233734387141,-1.03411752653378,0.121372575553863
"162",30117,-1.51837994917166,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,0.926159867006588,-0.250356098975646
"163",30118,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.015565066486734,-0.789082852341232,-0.101664629163842
"164",30119,-1.25241876598642,-0.845015152614348,2.16363833999808,-0.0730741166091738,1.02389551228747,0.16658788201408,-0.299013503956141,-0.770776243316958
"165",30120,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-1.96095855647543,-0.053978829763595,0.41875551517747
"166",30121,-1.51837994917166,-0.838778025075203,2.07101671477966,-0.0828692693722125,-1.693856180503,0.482319659415491,-0.299013503956141,4.06169652556665
"167",30122,-0.873347654320101,1.22259262661214,0.625313955935656,-1.27088136877503,2.9835173190241,1.18907309959865,2.39636791216186,0.195718310459765
"168",30123,-0.463706291712946,0.050012649252925,2.600570789398,-2.03770189936719,-0.114258974876898,0.164159176034069,-1.76922154911142,0.0470268406479614
"169",30130,-0.102977330611123,-0.096559847916977,2.11330050020546,-0.0828692693722125,-0.114258974876898,-0.666458269129643,1.41622921539168,1.08786712933059
"170",30131,-0.102977330611123,-1.40635663113738,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.710174976769838,-0.053978829763595,-1.29119638765827
"171",30132,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,0.641792719895175
"172",30134,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.894756631250663,-0.053978829763595,1.01352139442468
"173",30136,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"174",30137,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"175",31300,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"176",31301,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"177",31302,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
"178",31304,-0.102977330611123,-0.096559847916977,-0.101564450669755,-0.0828692693722125,-0.114258974876898,-0.0240655374167718,-0.053978829763595,-0.0644917617108913
