"","Provider.ID","CAC_3_Score","IMM_2_Score","IMM_3_OP_27_FAC_ADHPCT_Score","OP_22_Score","OP_23_Score","OP_29_Score","OP_30_Score","OP_4_Score","PC_01_Score","STK_4_Score","STK_5_Score","STK_6_Score","STK_8_Score","VTE_1_Score","VTE_2_Score","VTE_3_Score","VTE_5_Score","VTE_6_Score"
"990",10044,0.0642243770846861,0.584262570637775,-0.327874429222302,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,-0.0280735214748144,-0.267322399349441,0.139089255096366,0.309478145067225,0.641897579977513,0.262172089034854,0.635726697245542,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1033",10045,0.0642243770846861,0.699084607892335,-0.85861083430756,-0.377906623098612,0.0783926565815808,1.17732115396103,0.893242659200329,-0.866450958245391,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.635726697245542,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"1076",10046,0.0642243770846861,0.699084607892335,-0.100415969900049,-0.377906623098612,0.0783926565815808,1.17732115396103,0.893242659200329,0.251385624115378,-0.267322399349441,0.139089255096366,-1.95142511942695,-4.08664296713084,-0.607283531126168,-0.662675688226701,-0.413357766992475,-2.2065766972985,-1.12684542225494,-0.243749237328446
"1119",10047,0.0642243770846861,0.469440533383214,-3.20901491397085,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.491459765526404,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1162",10049,0.0642243770846861,0.469440533383214,-1.99590313091883,0.344901677849825,2.25719749886631,0.474456587199727,0.833675015362061,0.810303915295762,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"1205",10051,0.0642243770846861,-4.69755114307199,-0.85861083430756,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.202925902088128,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1248",10052,0.0642243770846861,-4.69755114307199,-2.14754210380033,-1.10071492404705,0.0783926565815808,-0.44467400010351,-3.15735712180189,-5.05833814209828,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1291",10055,0.0642243770846861,0.699084607892335,-0.706971861426058,0.344901677849825,0.0783926565815808,1.17732115396103,0.893242659200329,0.251385624115378,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.934643878809759,0.56310298240832,-0.243749237328446
"1334",10056,0.0642243770846861,0.239796458874094,-2.75409799532634,-1.10071492404705,0.0783926565815808,0.690722607741665,-3.15735712180189,0.251385624115378,0.121017191453617,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,-0.951209551664977,-0.658859322842891,0.0620826076685757,-3.85676207594175,0.746627535594744
"1377",10058,0.0642243770846861,-1.36771206268975,-2.37500056312258,0.344901677849825,0.0783926565815808,0.312257071793273,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-2.10534500541808,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1420",10059,0.0642243770846861,-0.104669652889586,0.809417867388965,-0.377906623098612,0.0783926565815808,0.258190566657789,0.595404440008989,-1.70482839501597,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-0.951209551664977,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"1463",10061,0.0642243770846861,0.584262570637775,-1.08606929362981,0.344901677849825,-1.99147194358891,-2.66140071065837,-1.48946309433039,-1.98428754060616,3.22773391787808,0.139089255096366,0.309478145067225,-3.29855287594612,0.783845461131468,0.347192833807266,-1.88636710209497,-2.90462571421145,0.56310298240832,-0.243749237328446
"1506",10062,0.0642243770846861,-4.69755114307199,-3.20901491397085,0.344901677849825,0.0783926565815808,1.17732115396103,0.893242659200329,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1549",10065,0.0642243770846861,0.469440533383214,-0.85861083430756,-0.377906623098612,0.0783926565815808,1.12325464882554,0.833675015362061,-2.26374668619635,-0.267322399349441,0.139089255096366,0.309478145067225,-0.934282602391938,-0.781174655158372,0.347192833807266,0.323146900558773,-0.461454155016134,0.303110920152434,-0.243749237328446
"1592",10069,0.0642243770846861,0.584262570637775,-2.98155645464859,-0.377906623098612,0.0783926565815808,1.17732115396103,-3.63389827250804,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.641897579977513,0.262172089034854,0.635726697245542,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"1635",10073,0.0642243770846861,0.239796458874094,-0.85861083430756,0.344901677849825,0.0783926565815808,-2.66140071065837,-3.57433062866977,-4.2199607053277,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.347192833807266,-0.413357766992475,0.236594861896812,0.303110920152434,-0.243749237328446
"1678",10078,0.0642243770846861,-1.71217817445343,0.278681462303707,0.344901677849825,-1.44677073301773,-1.36380458740675,-0.893786655947711,-1.42536924942578,-0.655661990152498,-3.44610217274649,-3.08187675167403,-1.3283276479843,0.783845461131468,-0.229874893069287,-0.167856211142059,-2.03206444307026,-2.16681367127849,1.73700430851793
"1721",10079,0.0642243770846861,0.584262570637775,0.506139921625961,0.344901677849825,0.0783926565815808,-2.66140071065837,-0.059839642211959,0.53084476970557,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,-2.17230364741601,0.347192833807266,0.0776453447083571,0.934643878809759,0.56310298240832,-0.243749237328446
"1764",10083,0.0642243770846861,0.699084607892335,0.581959408066712,0.344901677849825,2.91083895155173,0.258190566657789,0.297566220817649,0.251385624115378,-0.655661990152498,0.139089255096366,0.309478145067225,0.24785253438515,0.783845461131468,0.77999362896468,0.568648456409189,0.934643878809759,0.56310298240832,-0.243749237328446
"1807",10085,0.0642243770846861,0.0101523843649742,0.127042489422205,1.06770997879826,-3.62557557530246,0.258190566657789,0.297566220817649,-0.307532667065007,0.897696373059732,-8.67450633835066,-4.21232838392112,-0.934282602391938,-1.12895690322278,-0.951209551664977,0.323146900558773,-2.55560120575498,-1.64682954676671,-0.243749237328446
"1850",10086,0.0642243770846861,0.0101523843649742,-0.706971861426058,-0.377906623098612,0.0783926565815808,1.01512163855457,0.416701508494185,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,-2.90450783035375,0.262172089034854,0.347192833807266,0.0776453447083571,0.236594861896812,0.303110920152434,-0.243749237328446
"1893",10087,0.0642243770846861,0.584262570637775,0.657778894507463,4.68175148354045,0.0783926565815808,1.06918814369006,0.535836796170721,0.251385624115378,-0.267322399349441,0.886004135896961,0.309478145067225,0.444875057181332,0.783845461131468,0.635726697245542,0.323146900558773,-1.68303993461379,0.173114889024491,-0.243749237328446
"1936",10089,0.0642243770846861,0.699084607892335,-0.403693915663053,0.344901677849825,0.0783926565815808,-0.769073030916417,0.535836796170721,0.53084476970557,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.934643878809759,0.303110920152434,-0.243749237328446
"1979",10090,0.0642243770846861,0.469440533383214,0.657778894507463,-0.377906623098612,0.0783926565815808,-0.228407979561572,0.833675015362061,0.251385624115378,-0.655661990152498,-3.74486812506673,-0.255747671056318,0.444875057181332,0.783845461131468,0.77999362896468,0.323146900558773,-0.461454155016134,0.56310298240832,-0.243749237328446
"2022",10091,0.0642243770846861,0.584262570637775,-2.29918107668183,-0.377906623098612,-1.01100976456078,-2.66140071065837,-0.536380792918103,-4.49941985091789,5.16943187189337,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.0586589703689895,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2065",10092,0.0642243770846861,0.354618496128654,-1.38934723939282,1.06770997879826,0.0783926565815808,1.01512163855457,0.893242659200329,0.251385624115378,-0.655661990152498,-6.58314467210899,-0.255747671056318,-0.540237556799576,0.262172089034854,0.635726697245542,0.323146900558773,-1.85755218884203,0.303110920152434,-0.243749237328446
"2108",10095,0.0642243770846861,-4.69755114307199,-0.479513402103804,0.344901677849825,0.0783926565815808,0.258190566657789,0.297566220817649,-5.61725643327866,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-1.96107807369894,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2151",10097,0.0642243770846861,0.239796458874094,-2.60245902244484,1.06770997879826,0.0783926565815808,-1.14753856686481,0.297566220817649,-0.866450958245391,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-1.96107807369894,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2194",10099,0.0642243770846861,0.469440533383214,0.657778894507463,0.344901677849825,0.0783926565815808,1.06918814369006,-0.119407286050227,-0.307532667065007,0.121017191453617,0.139089255096366,-3.08187675167403,-5.85984567229647,-3.21565039160923,-3.6922812543286,-5.56889043985121,-1.33401542615732,0.303110920152434,-0.243749237328446
"2237",10100,0.0642243770846861,0.699084607892335,-1.46516672583357,1.06770997879826,-1.01100976456078,-2.44513469011644,0.595404440008989,0.251385624115378,0.121017191453617,0.139089255096366,-0.255747671056318,-0.737260079595757,0.783845461131468,0.347192833807266,0.0776453447083571,-2.55560120575498,-0.736857328871112,-0.243749237328446
"2280",10101,0.0642243770846861,0.239796458874094,-2.98155645464859,-1.10071492404705,0.0783926565815808,-1.20160507200029,0.714539727685525,0.810303915295762,-0.655661990152498,0.139089255096366,0.309478145067225,-0.540237556799576,0.783845461131468,0.77999362896468,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"2323",10102,0.0642243770846861,-4.69755114307199,-3.20901491397085,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2366",10103,0.0642243770846861,0.584262570637775,-0.934430320748312,1.06770997879826,0.0783926565815808,-0.0121419590196339,0.893242659200329,0.251385624115378,-0.655661990152498,0.886004135896961,0.309478145067225,0.641897579977513,0.609954337099263,0.77999362896468,0.323146900558773,0.934643878809759,-0.216873204359339,-0.243749237328446
"2409",10104,0.0642243770846861,0.699084607892335,-0.479513402103804,0.344901677849825,0.0783926565815808,1.17732115396103,0.893242659200329,0.251385624115378,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.934643878809759,0.56310298240832,-0.243749237328446
"2452",10108,0.0642243770846861,-0.678779839162386,-0.1762354563408,0.344901677849825,0.0783926565815808,0.258190566657789,0.893242659200329,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.0508300115889687,0.783845461131468,0.347192833807266,-0.413357766992475,0.236594861896812,0.303110920152434,-0.243749237328446
"2495",10109,0.0642243770846861,0.584262570637775,0.885237353829717,-0.377906623098612,0.0783926565815808,-2.66140071065837,-3.63389827250804,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2538",10110,0.0642243770846861,-1.59735613719887,-2.82991748176709,-1.10071492404705,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-0.806942619945839,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2581",10112,0.0642243770846861,0.239796458874094,-3.20901491397085,-0.377906623098612,-4.38815727010211,0.258190566657789,0.297566220817649,-2.54320583178654,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,-6.71292769011415,0.236594861896812,0.303110920152434,-0.243749237328446
"2624",10113,0.0642243770846861,0.584262570637775,-2.37500056312258,3.23613488164358,0.0783926565815808,0.744789112877149,-0.715083724432907,0.251385624115378,-0.655661990152498,0.139089255096366,-1.95142511942695,0.641897579977513,0.783845461131468,-0.518408756507563,-0.658859322842891,-2.38108895152674,-0.736857328871112,0.251439149133149
"2667",10114,0.0642243770846861,0.469440533383214,-2.52663953600409,0.344901677849825,0.0783926565815808,0.366323576928758,0.297566220817649,-0.0280735214748144,-0.267322399349441,0.139089255096366,0.309478145067225,-0.737260079595757,-0.781174655158372,0.347192833807266,0.568648456409189,-0.112429646559661,-0.476865266615225,-0.243749237328446
"2710",10118,0.0642243770846861,0.584262570637775,0.657778894507463,1.06770997879826,0.0783926565815808,-0.660940020645448,0.237998576979381,-1.42536924942578,-0.655661990152498,0.139089255096366,0.309478145067225,-0.540237556799576,0.436063213067059,-1.23974341510325,-0.658859322842891,0.411107116125049,-0.476865266615225,-0.243749237328446
"2753",10120,0.0642243770846861,0.239796458874094,0.354500948744458,0.344901677849825,0.40521338292429,1.17732115396103,-1.66816602584519,-0.307532667065007,-0.655661990152498,0.139089255096366,0.309478145067225,-2.90450783035375,0.262172089034854,0.77999362896468,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2796",10125,0.0642243770846861,0.584262570637775,-0.555332888544556,-1.10071492404705,0.0783926565815808,0.258190566657789,0.297566220817649,-0.307532667065007,-0.267322399349441,0.139089255096366,0.309478145067225,-2.11641773916903,-2.86786814354483,0.77999362896468,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"2839",10126,0.0642243770846861,0.584262570637775,-0.327874429222302,-0.377906623098612,0.0783926565815808,-2.12073565930353,0.297566220817649,-0.586991812655199,-0.267322399349441,0.139089255096366,0.309478145067225,0.641897579977513,0.262172089034854,0.635726697245542,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"2882",10128,0.0642243770846861,0.699084607892335,-3.20901491397085,1.06770997879826,0.0783926565815808,1.06918814369006,0.297566220817649,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.77999362896468,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"2925",10129,0.0642243770846861,0.699084607892335,-0.100415969900049,1.06770997879826,0.0783926565815808,-0.0662084641551184,0.416701508494185,-1.42536924942578,0.509356782256675,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,-0.413357766992475,0.236594861896812,0.303110920152434,-0.243749237328446
"2968",10130,0.0642243770846861,0.0101523843649742,-2.52663953600409,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,-0.0280735214748144,-0.267322399349441,0.139089255096366,0.309478145067225,-4.4806880127232,-0.433392407093963,-3.6922812543286,-4.58688421644954,-5.34779727340676,-0.346869235487282,-0.243749237328446
"3011",10131,0.0642243770846861,0.354618496128654,-0.782791347866809,1.06770997879826,-4.38815727010211,1.17732115396103,0.893242659200329,0.251385624115378,-0.655661990152498,0.139089255096366,0.309478145067225,0.444875057181332,0.783845461131468,0.491459765526404,0.323146900558773,-0.810478663472608,0.56310298240832,-0.243749237328446
"3054",10138,0.0642243770846861,-4.69755114307199,-3.20901491397085,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"3097",10139,0.0642243770846861,0.469440533383214,-0.100415969900049,-0.377906623098612,0.0783926565815808,1.17732115396103,0.654972083847257,0.251385624115378,-0.655661990152498,0.139089255096366,0.309478145067225,0.444875057181332,-0.0856101590295545,0.491459765526404,0.568648456409189,0.411107116125049,-0.996849391126998,-0.243749237328446
"3140",10144,0.0642243770846861,-0.104669652889586,0.961056840270468,1.06770997879826,0.0783926565815808,0.906988628283603,-0.715083724432907,0.251385624115378,-0.655661990152498,0.139089255096366,-0.255747671056318,-0.343215034003394,-0.259501283061759,-0.662675688226701,-1.14986243454372,0.0620826076685757,-0.0868771732313955,-0.243749237328446
"3183",10146,0.0642243770846861,0.354618496128654,0.506139921625961,0.344901677849825,0.0783926565815808,0.204124061522304,-3.21692476564016,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-0.0856079613501486,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"3226",10148,0.0642243770846861,-4.58272910581743,-2.98155645464859,-0.377906623098612,0.0783926565815808,0.366323576928758,-0.893786655947711,0.810303915295762,-0.267322399349441,0.139089255096366,-2.51665093555049,-5.85984567229647,-0.0856101590295545,-0.229874893069287,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
"3269",10149,0.0642243770846861,0.124974421619534,-0.631152374985307,0.344901677849825,0.0783926565815808,-0.715006525780932,-2.50211303958095,0.810303915295762,0.121017191453617,0.139089255096366,-0.820973487179861,0.0508300115889687,-0.781174655158372,0.491459765526404,0.568648456409189,0.0620826076685757,0.56310298240832,-0.243749237328446
"3312",10150,0.0642243770846861,0.699084607892335,-1.16188878007057,-0.377906623098612,0.0783926565815808,1.17732115396103,0.714539727685525,-0.307532667065007,-0.267322399349441,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"3355",10157,0.0642243770846861,0.239796458874094,0.43032043518521,1.06770997879826,0.0783926565815808,-1.74227012335514,-1.78730131352173,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-0.229874893069287,-0.904360878693306,0.236594861896812,0.303110920152434,-0.243749237328446
"3398",10158,0.0642243770846861,0.699084607892335,0.43032043518521,-0.377906623098612,0.0783926565815808,0.690722607741665,0.297566220817649,0.810303915295762,-0.267322399349441,0.139089255096366,0.309478145067225,0.641897579977513,0.783845461131468,0.77999362896468,0.568648456409189,0.236594861896812,0.303110920152434,-0.243749237328446
"3441",10164,0.0642243770846861,0.584262570637775,-0.782791347866809,-0.377906623098612,2.91083895155173,-0.174341474426087,-3.63389827250804,0.810303915295762,-0.655661990152498,0.139089255096366,0.309478145067225,0.641897579977513,-1.12895690322278,0.77999362896468,0.568648456409189,0.934643878809759,0.56310298240832,-0.243749237328446
"3484",10168,0.0642243770846861,-0.908423913671506,0.581959408066712,0.344901677849825,0.0783926565815808,0.258190566657789,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-0.662675688226701,-6.71292769011415,0.236594861896812,0.303110920152434,-0.243749237328446
"3527",10169,0.0642243770846861,0.469440533383214,-0.252054942781551,1.7905182797467,0.0783926565815808,-1.36380458740675,0.297566220817649,0.251385624115378,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,0.491459765526404,0.0776453447083571,0.236594861896812,0.303110920152434,-0.243749237328446
"3570",11300,0.0642243770846861,-2.40111039798079,0.354500948744458,-0.377906623098612,0.0783926565815808,0.258190566657789,0.297566220817649,-5.61725643327866,-0.267322399349441,0.139089255096366,0.309478145067225,0.24785253438515,0.262172089034854,-3.83654818604774,0.323146900558773,0.236594861896812,0.303110920152434,-0.243749237328446
