"","Provider.ID","READM_30_AMI_Score","READM_30_CABG_Score","READM_30_COPD_Score","READM_30_HF_Score","READM_30_HIP_KNEE_Score","READM_30_HOSP_WIDE_Score","READM_30_PN_Score","READM_30_STK_Score"
"589",10085,0.63490539567014,NA,0.650129200042056,-0.170017856092972,-0.577193125267716,-1.21344620849753,0.637775763060671,-0.24826836091965
"603",10086,NA,NA,1.37717458454019,-0.303587631112204,NA,0.144423776221426,-1.15157069041603,-0.155064980283628
"617",10087,NA,NA,0.326997918042884,-0.103232968583356,NA,1.00852285740622,NA,1.61579925180079
"631",10089,0.947967790237278,NA,1.2156089435406,0.564615906512804,0.355206274416498,0.0209810503378847,-0.435832109025352,0.124545161624438
"645",10090,1.05232192175966,-0.0723952523739224,0.488563559042471,-0.637512068660284,0.168726394479655,-0.102461675545656,2.42712221653738,1.33618910989273
"659",10091,NA,NA,-0.400047466455247,-0.637512068660284,NA,-0.719675304963364,-1.07999683227697,NA
"673",10092,1.88715497393869,-0.0723952523739224,-0.157699004955869,0.564615906512804,1.6605654339744,0.638194679755594,1.35351434445135,0.683765445440573
"687",10095,NA,NA,NA,NA,NA,0.144423776221426,-0.364258250886283,NA
"701",10097,NA,NA,0.084649456543509,0.0303368064358759,NA,-0.349347127312739,-0.364258250886283,NA
"715",10099,NA,NA,1.37717458454019,-0.704296956169901,NA,0.267866502104969,-0.221110534608147,0.217748542260461
"729",10100,-1.45217723477745,-0.0723952523739224,-2.25805233795047,-0.570727181150667,-0.0177534854571884,-0.843118030846905,-0.435832109025352,-1.92592921236805
"743",10101,NA,NA,-0.480830286955041,0.831755456551267,NA,0.39130922798851,0.27990647236533,0.0313417809884161
"757",10102,NA,NA,NA,NA,NA,-0.102461675545656,-1.0084229741379,NA
"771",10103,0.843613658714897,-0.0723952523739224,0.084649456543509,0.163906581455107,-0.204233365394031,-0.102461675545656,-1.50943998111138,0.590562064804549
"785",10104,-1.24346897173269,-0.0723952523739224,0.81169484104164,-1.03822139371798,1.10112579416387,-0.349347127312739,0.852497337477876,0.590562064804549
"799",10108,NA,NA,-1.04631003045359,0.297476356474339,NA,-1.21344620849753,0.566201904921602,-0.434675122191695
"813",10109,NA,NA,1.45795740503998,0.0971216939454928,NA,0.267866502104969,-0.578979825303488,NA
"827",10110,NA,NA,0.488563559042471,-0.303587631112204,NA,1.37885103505684,0.566201904921602,NA
"841",10112,NA,NA,-0.884744389454003,-0.170017856092972,NA,-0.719675304963364,1.63980977700763,NA
"855",10113,-0.0955735249865146,-0.0723952523739224,1.94265432803873,0.764970569041652,0.914645914227026,1.00852285740622,1.28194048631228,2.26822291625295
"869",10114,0.00878060653586248,NA,-1.77335541495172,0.0303368064358759,-0.204233365394031,-0.719675304963364,-0.14953667646908,-0.527878502827717
"883",10118,1.78280084241631,NA,-2.0157038764511,1.09889500658973,NA,-0.472789853196282,0.351480330504399,2.26822291625295
"897",10120,NA,NA,0.326997918042884,-1.03822139371798,NA,0.761637405639133,1.63980977700763,-0.341471741555673
"911",10125,NA,NA,-2.30086723281536,-0.236802743602587,NA,-2.3244307414494,-2.15360470436299,0.310951922896483
"925",10126,NA,NA,0.973260482041224,1.16567989409935,0.355206274416498,-0.349347127312739,-0.936849115998829,-0.24826836091965
"939",10128,NA,NA,-1.28865849195297,0.0303368064358759,NA,-0.102461675545656,-0.0779628183300109,NA
"953",10129,NA,NA,0.81169484104164,0.297476356474339,NA,1.50229376094038,-0.0063889601909417,1.14978234862068
"967",10130,NA,NA,-0.561613107454831,0.631400794022419,NA,0.761637405639133,2.28397450025924,0.124545161624438
"981",10131,0.73925952719252,NA,-0.884744389454003,1.09889500658973,0.355206274416498,0.0209810503378847,-0.435832109025352,-0.0618615996476058
"995",10138,NA,NA,NA,NA,NA,0.39130922798851,NA,NA
"1009",10139,0.530551264147759,-0.0723952523739224,0.973260482041224,-0.837866731189132,0.728166034290184,0.144423776221426,0.924071195616943,1.61579925180079
"1023",10144,1.57409257937155,-0.0723952523739224,0.00386663604371539,0.631400794022419,0.355206274416498,0.144423776221426,0.852497337477876,1.61579925180079
"1037",10146,NA,NA,0.246215097543093,-0.236802743602587,NA,-0.472789853196282,1.21036662817322,NA
"1051",10148,NA,NA,0.892477661541434,-0.103232968583356,NA,-0.225904401429197,0.136758756087194,0.683765445440573
"1065",10149,-0.199927656508895,NA,-0.157699004955869,0.0971216939454928,NA,-1.7072171120317,-0.0063889601909417,0.217748542260461
"1079",10150,NA,NA,-1.45022413295255,-0.103232968583356,-0.204233365394031,-0.472789853196282,0.423054188643466,NA
"1093",10157,NA,NA,0.892477661541434,0.431046131493573,-0.950152885141403,-0.102461675545656,1.28194048631228,0.310951922896483
"1107",10158,NA,NA,0.246215097543093,0.497831019003187,1.47408555403756,0.638194679755594,2.64184379095458,0.217748542260461
"1121",10164,-0.617344182598411,NA,-0.642395927954625,-0.036448081073741,2.03352519384808,-0.225904401429197,0.27990647236533,0.124545161624438
"1135",10168,NA,NA,-0.400047466455247,NA,-0.763673005204559,0.761637405639133,-0.435832109025352,NA
"1149",10169,NA,NA,-0.319264645955453,-0.570727181150667,NA,-0.843118030846905,0.27990647236533,0.404155303532505
"1163",11300,NA,NA,NA,NA,NA,-0.225904401429197,NA,NA
"1177",11302,NA,NA,-0.238481825455663,NA,NA,-0.472789853196282,0.208332614226261,NA
"1191",11304,NA,NA,NA,NA,NA,0.0209810503378847,-0.865275257859761,NA
"1205",11305,NA,NA,-0.723178748454416,0.0971216939454928,NA,0.0209810503378847,-0.793701399720693,NA
"1219",13300,NA,NA,NA,NA,NA,NA,NA,NA
"1233",13301,NA,NA,NA,NA,NA,NA,NA,NA
"1247",20001,-1.6608854978222,-0.0723952523739224,0.084649456543509,-1.63928538130452,-0.204233365394031,-2.44787346733295,-2.15360470436299,-2.39194611554816
"1261",20006,0.947967790237278,NA,0.326997918042884,-0.771081843679515,1.47408555403756,-0.472789853196282,0.065184897948125,0.590562064804549
"1275",20008,NA,NA,-1.36944131245276,0.230691468964724,-0.390713245330873,-0.349347127312739,-0.650553683442557,-0.341471741555673
"1289",20012,-1.24346897173269,NA,0.569346379542262,-0.704296956169901,-1.13663276507824,-1.21344620849753,-1.07999683227697,0.497358684168527
"1303",20017,-0.304281788031272,-0.0723952523739224,0.246215097543093,-1.17179116873721,1.10112579416387,-1.58377438614815,-1.50943998111138,-0.807488644735784
"1317",20018,NA,NA,-0.480830286955041,-0.771081843679515,NA,-1.21344620849753,-0.578979825303488,NA
"1331",20024,NA,NA,0.00386663604371539,1.3660345566282,1.28760567410071,0.39130922798851,-0.507405967164421,0.0313417809884161
"1345",20026,-0.512990051076034,NA,-0.723178748454416,1.23246478160896,-0.204233365394031,0.0209810503378847,0.70934962119974,0.124545161624438
"1359",21301,NA,NA,NA,NA,NA,-0.349347127312739,NA,NA
"1373",21302,NA,NA,NA,NA,NA,NA,NA,NA
"1387",21303,NA,NA,NA,NA,NA,0.144423776221426,NA,NA
"1401",21304,NA,NA,NA,NA,NA,NA,NA,NA
"1415",21305,NA,NA,NA,NA,NA,-0.225904401429197,NA,NA
"1429",21306,NA,NA,-0.319264645955453,NA,NA,-0.472789853196282,-0.650553683442557,NA
"1443",21307,NA,NA,NA,NA,NA,NA,NA,NA
"1457",21308,NA,NA,NA,NA,NA,-0.596232579079823,-0.435832109025352,NA
"1471",21309,NA,NA,NA,NA,NA,-0.225904401429197,0.351480330504399,NA
"1485",21310,NA,NA,NA,NA,NA,NA,NA,NA
"1499",21311,NA,NA,-0.238481825455663,NA,0.355206274416498,-0.349347127312739,-0.0779628183300109,NA
"1513",21312,NA,NA,0.1654322770433,NA,NA,0.144423776221426,NA,NA
"1527",21313,NA,NA,-0.238481825455663,0.0303368064358759,NA,-0.349347127312739,-0.292684392747216,NA
"1541",30001,NA,NA,1.05404330254102,-0.370372518621821,NA,0.514751953872051,-0.0779628183300109,-0.0618615996476058
"1555",30002,0.113134738058243,-0.0723952523739224,-0.642395927954625,-0.971436506208364,-0.390713245330873,0.144423776221426,-0.0779628183300109,-0.900692025371806
"1569",30006,0.00878060653586248,-0.0723952523739224,-0.965527209953794,-0.437157406131435,-1.13663276507824,-0.966560756730446,-1.72416155552858,-0.0618615996476058
"1583",30007,-0.512990051076034,NA,-1.77335541495172,-2.24034936889107,-0.0177534854571884,-2.44787346733295,-0.364258250886283,-1.18030216727987
"1597",30010,-0.826052445643169,-0.0723952523739224,0.892477661541434,-2.3739191439103,-0.577193125267716,-0.843118030846905,-0.0063889601909417,-1.64631907045998
"1611",30011,0.321843001103001,NA,-1.04631003045359,-0.303587631112204,-1.32311264501509,-1.95410256379878,-0.0779628183300109,0.497358684168527
"1625",30012,-0.512990051076034,-0.0723952523739224,-0.238481825455663,-0.370372518621821,-0.950152885141403,0.39130922798851,-0.221110534608147,-2.57835287682021
"1639",30013,0.321843001103001,-0.0723952523739224,0.973260482041224,-1.10500628122759,0.541686154353341,0.638194679755594,1.71138363514669,-0.341471741555673
"1653",30014,-0.199927656508895,-0.0723952523739224,0.326997918042884,-0.570727181150667,-0.0177534854571884,-0.596232579079823,-1.43786612297231,-0.0618615996476058
"1667",30016,-0.721698314120792,NA,0.084649456543509,1.76674388168589,0.168726394479655,-0.596232579079823,-0.364258250886283,0.124545161624438
"1681",30022,NA,NA,NA,0.698185681532036,NA,-0.966560756730446,-0.936849115998829,NA
"1695",30023,-0.304281788031272,-0.0723952523739224,-1.12709285095338,-1.37214583126606,-1.69607240488877,-2.44787346733295,-2.15360470436299,-0.993895406007828
"1709",30024,0.113134738058243,-0.0723952523739224,0.407780738542678,-0.771081843679515,NA,-0.349347127312739,-0.435832109025352,-0.993895406007828
"1723",30030,-0.826052445643169,-0.0723952523739224,-0.319264645955453,-0.103232968583356,0.355206274416498,0.638194679755594,0.351480330504399,-0.527878502827717
"1737",30033,-0.304281788031272,NA,0.326997918042884,-0.437157406131435,1.10112579416387,-0.349347127312739,0.494628046782535,-0.434675122191695
"1751",30036,-0.0955735249865146,-0.0723952523739224,-1.69257259445193,-1.57250049379491,-0.390713245330873,-1.33688893438107,-1.65258769738951,-0.341471741555673
"1765",30037,0.113134738058243,-0.0723952523739224,0.246215097543093,0.163906581455107,-0.577193125267716,-1.09000348261399,-1.0084229741379,NA
"1779",30038,0.73925952719252,-0.0723952523739224,0.084649456543509,-0.370372518621821,0.541686154353341,-0.102461675545656,-0.0779628183300109,1.05657896798466
"1793",30043,0.947967790237278,NA,-0.965527209953794,0.564615906512804,0.168726394479655,0.0209810503378847,0.423054188643466,0.776968826076594
"1807",30055,0.113134738058243,-0.0723952523739224,0.246215097543093,1.90031365670512,0.168726394479655,1.62573648682392,2.85656536537179,0.590562064804549
"1821",30061,-0.617344182598411,-0.0723952523739224,0.1654322770433,-0.236802743602587,-0.390713245330873,-1.46033166026461,-0.0063889601909417,0.217748542260461
"1835",30062,-0.93040657716555,NA,-0.965527209953794,-1.90642493134299,-0.577193125267716,-2.07754528968232,-1.86730927180672,-1.08709878664385
"1849",30064,0.947967790237278,-0.0723952523739224,1.2156089435406,-0.771081843679515,-1.50959252495193,0.514751953872051,0.065184897948125,-0.527878502827717
"1863",30065,-0.512990051076034,-0.0723952523739224,1.78108868703915,0.0303368064358759,0.728166034290184,0.638194679755594,0.351480330504399,0.217748542260461
"1877",30068,NA,NA,-0.319264645955453,0.297476356474339,0.168726394479655,-0.843118030846905,-0.364258250886283,NA
"1891",30069,0.217488869580624,-0.0723952523739224,0.488563559042471,0.0303368064358759,1.28760567410071,0.514751953872051,-1.15157069041603,0.590562064804549
"1905",30071,NA,NA,NA,1.63317410666666,NA,0.514751953872051,0.70934962119974,NA
"1919",30073,NA,NA,NA,0.431046131493573,0.355206274416498,-0.596232579079823,-0.507405967164421,NA
"1933",30074,NA,NA,NA,NA,NA,0.144423776221426,NA,NA
"1947",30077,NA,NA,NA,NA,NA,NA,NA,NA
"1961",30078,NA,NA,NA,NA,NA,-0.596232579079823,-0.507405967164421,NA
"1975",30083,-0.826052445643169,NA,-0.642395927954625,0.230691468964724,-0.204233365394031,0.761637405639133,1.28194048631228,NA
"1989",30084,NA,NA,NA,-0.036448081073741,NA,0.514751953872051,1.21036662817322,NA
"2003",30085,-0.93040657716555,-0.0723952523739224,-1.12709285095338,-1.17179116873721,0.355206274416498,-0.719675304963364,0.065184897948125,0.0313417809884161
"2017",30087,-0.93040657716555,-0.0723952523739224,-1.28865849195297,0.230691468964724,-0.577193125267716,-0.719675304963364,-1.0084229741379,-1.64631907045998
"2031",30088,0.530551264147759,NA,-2.09648669695089,-0.036448081073741,0.728166034290184,-1.58377438614815,0.065184897948125,-0.434675122191695
"2045",30089,-0.93040657716555,-0.0723952523739224,0.00386663604371539,-1.10500628122759,0.914645914227026,-0.966560756730446,-0.14953667646908,-1.08709878664385
"2059",30092,-0.721698314120792,-0.0723952523739224,0.650129200042056,1.29924966911858,-0.204233365394031,0.0209810503378847,0.27990647236533,-0.0618615996476058
"2073",30093,-1.13911484021031,NA,-0.480830286955041,-1.23857605624683,1.6605654339744,-1.58377438614815,-0.14953667646908,-1.55311568982396
"2087",30094,-0.408635919553653,-0.0723952523739224,-0.238481825455663,-0.570727181150667,-0.204233365394031,-0.225904401429197,-1.2231445485551,-0.714285264099761
"2101",30101,0.843613658714897,NA,-0.238481825455663,1.63317410666666,1.10112579416387,1.13196558328976,0.494628046782535,-0.155064980283628
"2115",30103,-2.28701028695648,-0.0723952523739224,-1.9349210559513,-2.44070403141991,-1.88255228482562,-1.95410256379878,-1.50943998111138,-1.45991230918794
"2129",30105,-2.28701028695648,-0.0723952523739224,-0.965527209953794,-2.3739191439103,NA,-1.83065983791524,-0.221110534608147,NA
"2143",30107,NA,NA,NA,NA,-0.577193125267716,-1.21344620849753,NA,NA
"2157",30108,NA,NA,NA,NA,1.47408555403756,-0.225904401429197,NA,NA
"2171",30110,2.09586323698345,-0.0723952523739224,0.1654322770433,-0.303587631112204,NA,-0.596232579079823,-0.0063889601909417,1.33618910989273
"2185",30111,0.63490539567014,NA,0.1654322770433,-0.904651618698747,NA,0.39130922798851,-0.865275257859761,0.497358684168527
"2199",30112,NA,NA,NA,NA,2.9659245935323,1.50229376094038,NA,NA
"2213",30113,NA,NA,NA,NA,NA,0.0209810503378847,-0.292684392747216,NA
"2227",30114,-0.0955735249865146,NA,-0.0769161844560782,-0.637512068660284,-1.69607240488877,-0.225904401429197,-0.507405967164421,-0.24826836091965
"2241",30115,-0.408635919553653,-0.0723952523739224,-0.965527209953794,-0.837866731189132,0.914645914227026,-0.596232579079823,-0.435832109025352,0.590562064804549
"2255",30117,-0.93040657716555,NA,-0.400047466455247,0.831755456551267,0.168726394479655,-0.225904401429197,0.780923479338807,0.124545161624438
"2269",30118,0.321843001103001,NA,-0.561613107454831,-0.437157406131435,-0.763673005204559,-1.46033166026461,0.924071195616943,-0.621081883463739
"2283",30119,-0.408635919553653,NA,0.246215097543093,0.163906581455107,0.355206274416498,0.267866502104969,0.780923479338807,-0.24826836091965
"2297",30120,NA,NA,NA,NA,NA,1.13196558328976,0.065184897948125,NA
"2311",30121,-0.408635919553653,-0.0723952523739224,0.326997918042884,1.29924966911858,0.914645914227026,0.0209810503378847,0.208332614226261,-0.714285264099761
"2325",30122,NA,NA,0.407780738542678,1.03211011908012,0.914645914227026,1.13196558328976,-0.865275257859761,-0.155064980283628
"2339",30123,-0.721698314120792,NA,-0.157699004955869,-0.637512068660284,-1.32311264501509,-1.33688893438107,-0.865275257859761,-0.0618615996476058
"2353",30130,NA,NA,-1.04631003045359,-0.771081843679515,0.541686154353341,-0.966560756730446,-0.722127541581624,NA
"2367",30131,NA,NA,NA,NA,-0.763673005204559,0.514751953872051,NA,NA
"2381",30132,NA,NA,-0.0769161844560782,NA,NA,0.144423776221426,0.423054188643466,NA
"2395",30134,NA,NA,-0.157699004955869,NA,NA,0.0209810503378847,0.27990647236533,NA
"2409",30136,NA,NA,NA,NA,NA,NA,NA,NA
"2423",30137,NA,NA,NA,NA,NA,NA,NA,NA
"2437",31300,NA,NA,-1.04631003045359,NA,NA,0.39130922798851,-0.292684392747216,NA
"2451",31301,NA,NA,-0.0769161844560782,NA,NA,1.00852285740622,0.208332614226261,NA
"2465",31302,NA,NA,0.084649456543509,NA,NA,-0.349347127312739,-0.507405967164421,NA
"2479",31304,NA,NA,NA,NA,NA,-0.472789853196282,-0.292684392747216,NA
"2493",31305,NA,NA,NA,NA,NA,0.0209810503378847,-0.221110534608147,NA
"2507",31307,NA,NA,NA,NA,NA,NA,NA,NA
"2521",31308,NA,NA,NA,NA,NA,NA,NA,NA
"2535",31309,NA,NA,NA,NA,NA,0.0209810503378847,0.065184897948125,NA
"2549",31311,NA,NA,NA,-0.637512068660284,NA,-0.102461675545656,-0.507405967164421,NA
"2563",31312,NA,NA,0.326997918042884,NA,NA,-0.596232579079823,-0.435832109025352,NA
"2577",31313,NA,NA,NA,NA,NA,NA,NA,NA
"2591",31314,NA,NA,-0.965527209953794,-0.503942293641052,0.541686154353341,-0.102461675545656,-0.865275257859761,NA
"2605",31315,NA,NA,NA,NA,NA,-0.349347127312739,-0.435832109025352,NA
"2619",31317,-0.512990051076034,NA,0.407780738542678,-0.904651618698747,NA,-0.102461675545656,0.351480330504399,NA
"2633",33301,NA,NA,NA,NA,NA,NA,NA,NA
"2647",33302,NA,NA,NA,NA,NA,NA,NA,NA
"2661",33303,NA,NA,NA,NA,NA,NA,NA,NA
"2675",40001,NA,NA,-0.319264645955453,1.29924966911858,0.355206274416498,0.514751953872051,-0.221110534608147,0.217748542260461
"2689",40002,NA,NA,-0.319264645955453,1.90031365670512,-0.390713245330873,-0.349347127312739,-1.36629226483324,-0.341471741555673
"2703",40004,-0.0955735249865146,-0.0723952523739224,0.650129200042056,-0.303587631112204,-1.32311264501509,-1.09000348261399,-1.65258769738951,1.14978234862068
"2717",40007,-0.512990051076034,-0.0723952523739224,-0.480830286955041,1.83352876919551,-0.0177534854571884,0.885080131522677,-0.722127541581624,-1.18030216727987
"2731",40010,-0.0955735249865146,-0.0723952523739224,0.246215097543093,-0.437157406131435,0.728166034290184,-1.21344620849753,0.136758756087194,0.776968826076594
"2745",40011,NA,NA,0.892477661541434,2.83530208183975,NA,0.761637405639133,2.35554835839831,-0.24826836091965
"2759",40014,0.426197132625382,NA,-0.480830286955041,-0.370372518621821,0.168726394479655,0.144423776221426,0.924071195616943,0.310951922896483
"2773",40015,NA,NA,-0.400047466455247,0.0303368064358759,NA,0.0209810503378847,0.065184897948125,-1.18030216727987
"2787",40016,1.57409257937155,NA,0.973260482041224,0.364261243983956,-0.390713245330873,1.87262193859101,2.28397450025924,1.42939249052875
"2801",40017,-0.617344182598411,NA,-1.20787567145317,-0.437157406131435,-1.32311264501509,-0.719675304963364,-0.221110534608147,0.776968826076594
"2815",40018,NA,NA,0.326997918042884,-0.103232968583356,NA,-0.719675304963364,-0.507405967164421,NA
"2829",40019,NA,NA,0.00386663604371539,1.56638921915704,NA,0.144423776221426,1.06721891189508,0.404155303532505
"2843",40020,1.99150910546107,-0.0723952523739224,2.58891689203707,2.16745320674359,0.168726394479655,2.24295011624163,1.71138363514669,0.124545161624438
"2857",40022,2.93069628916248,-0.0723952523739224,1.45795740503998,-0.570727181150667,-0.390713245330873,0.761637405639133,-0.221110534608147,-0.714285264099761
"2871",40026,-0.512990051076034,-0.0723952523739224,0.407780738542678,0.431046131493573,-0.390713245330873,0.514751953872051,-0.14953667646908,0.310951922896483
"2885",40027,0.530551264147759,-0.0723952523739224,-0.803961568954209,-1.57250049379491,-0.204233365394031,-0.843118030846905,0.995645053756012,-0.807488644735784
"2899",40029,-1.34782310325507,-0.0723952523739224,1.86187150753894,-0.036448081073741,0.728166034290184,-0.843118030846905,-0.221110534608147,-0.993895406007828
"2913",40036,0.426197132625382,-0.0723952523739224,1.53874022553977,2.76851719433013,0.541686154353341,2.7367210197758,1.56823591886856,1.98861277434488
"2927",40039,0.530551264147759,NA,1.2156089435406,1.23246478160896,1.10112579416387,2.36639284212517,1.56823591886856,1.05657896798466
"2941",40041,0.73925952719252,NA,-0.157699004955869,0.564615906512804,-0.577193125267716,-0.349347127312739,0.780923479338807,0.0313417809884161
"2955",40047,NA,NA,0.326997918042884,0.230691468964724,NA,-0.102461675545656,0.065184897948125,NA
"2969",40050,NA,NA,-0.561613107454831,-0.036448081073741,-0.390713245330873,-1.21344620849753,-0.722127541581624,-0.714285264099761
"2983",40051,NA,NA,0.00386663604371539,1.16567989409935,NA,0.638194679755594,0.423054188643466,-0.24826836091965
"2997",40055,1.67844671089393,-0.0723952523739224,1.13482612304081,-0.036448081073741,0.168726394479655,0.761637405639133,-1.50943998111138,-0.155064980283628
"3011",40062,1.36538431632679,-0.0723952523739224,-0.723178748454416,0.497831019003187,0.168726394479655,1.00852285740622,-1.58101383925044,-0.24826836091965
"3025",40067,NA,NA,0.650129200042056,-0.370372518621821,NA,0.638194679755594,1.06721891189508,0.310951922896483
"3039",40069,NA,NA,0.407780738542678,1.49960433164743,NA,1.2554083091733,1.78295749328576,NA
"3053",40071,-0.512990051076034,-0.0723952523739224,2.10421996903832,-0.236802743602587,0.914645914227026,1.50229376094038,0.995645053756012,0.497358684168527
"3067",40072,NA,NA,0.892477661541434,-0.036448081073741,NA,-0.966560756730446,-0.722127541581624,-0.0618615996476058
"3081",40074,NA,NA,1.13482612304081,0.898540344060884,NA,-0.225904401429197,-1.07999683227697,NA
"3095",40076,NA,NA,2.83126535353645,1.29924966911858,NA,2.48983556800872,1.99767906770297,-0.341471741555673
"3109",40078,1.05232192175966,-0.0723952523739224,0.1654322770433,1.69995899417627,1.28760567410071,1.2554083091733,1.78295749328576,0.124545161624438
"3123",40080,NA,NA,NA,NA,NA,NA,NA,NA
"3137",40084,0.217488869580624,NA,0.407780738542678,1.63317410666666,1.28760567410071,1.13196558328976,0.27990647236533,1.05657896798466
